,Date,Hour,Count_0,Weekday,Month,IsWeekend,Count_4,Count_1,Count_5,Count_3,Count_2
2014-08-28 15:00:00,2014-08-28,15,786,3,8,0,588,152.0,119,49.0,26.0
2014-08-28 16:00:00,2014-08-28,16,860,3,8,0,633,122.0,121,72.0,21.0
2014-08-28 17:00:00,2014-08-28,17,853,3,8,0,698,156.0,138,54.0,13.0
2014-08-28 18:00:00,2014-08-28,18,769,3,8,0,601,179.0,191,44.0,17.0
2014-08-28 19:00:00,2014-08-28,19,840,3,8,0,681,163.0,189,66.0,19.0
2014-08-28 20:00:00,2014-08-28,20,726,3,8,0,730,187.0,194,63.0,21.0
2014-08-28 21:00:00,2014-08-28,21,725,3,8,0,719,215.0,193,76.0,21.0
2014-08-28 22:00:00,2014-08-28,22,500,3,8,0,625,134.0,193,83.0,27.0
2014-08-28 23:00:00,2014-08-28,23,314,3,8,0,447,65.0,141,84.0,14.0
2014-08-29 00:00:00,2014-08-29,0,184,4,8,0,266,36.0,90,14.0,4.0
2014-08-29 01:00:00,2014-08-29,1,126,4,8,0,164,20.0,61,18.0,13.0
2014-08-29 02:00:00,2014-08-29,2,71,4,8,0,114,13.0,45,1.0,0.0
2014-08-29 03:00:00,2014-08-29,3,125,4,8,0,134,23.0,59,4.0,0.0
2014-08-29 04:00:00,2014-08-29,4,126,4,8,0,149,40.0,76,40.0,5.0
2014-08-29 05:00:00,2014-08-29,5,219,4,8,0,189,50.0,125,51.0,5.0
2014-08-29 06:00:00,2014-08-29,6,325,4,8,0,326,72.0,107,59.0,8.0
2014-08-29 07:00:00,2014-08-29,7,508,4,8,0,419,82.0,174,50.0,7.0
2014-08-29 08:00:00,2014-08-29,8,524,4,8,0,465,118.0,171,31.0,9.0
2014-08-29 09:00:00,2014-08-29,9,459,4,8,0,377,117.0,149,26.0,7.0
2014-08-29 10:00:00,2014-08-29,10,468,4,8,0,367,119.0,136,43.0,8.0
2014-08-29 11:00:00,2014-08-29,11,461,4,8,0,346,108.0,137,36.0,23.0
2014-08-29 12:00:00,2014-08-29,12,449,4,8,0,367,127.0,133,47.0,12.0
2014-08-29 13:00:00,2014-08-29,13,506,4,8,0,431,138.0,137,43.0,18.0
2014-08-29 14:00:00,2014-08-29,14,589,4,8,0,481,113.0,159,80.0,23.0
2014-08-29 15:00:00,2014-08-29,15,748,4,8,0,566,142.0,127,66.0,33.0
2014-08-29 16:00:00,2014-08-29,16,713,4,8,0,603,138.0,149,45.0,26.0
2014-08-29 17:00:00,2014-08-29,17,631,4,8,0,544,158.0,204,55.0,23.0
2014-08-29 18:00:00,2014-08-29,18,646,4,8,0,531,125.0,209,51.0,17.0
2014-08-29 19:00:00,2014-08-29,19,550,4,8,0,562,167.0,210,74.0,8.0
2014-08-29 20:00:00,2014-08-29,20,487,4,8,0,510,127.0,222,61.0,10.0
2014-08-29 21:00:00,2014-08-29,21,536,4,8,0,545,220.0,218,64.0,22.0
2014-08-29 22:00:00,2014-08-29,22,457,4,8,0,587,260.0,227,60.0,16.0
2014-08-29 23:00:00,2014-08-29,23,366,4,8,0,516,154.0,218,53.0,12.0
2014-08-30 00:00:00,2014-08-30,0,270,5,8,0,416,53.0,188,31.0,7.0
2014-08-30 01:00:00,2014-08-30,1,176,5,8,0,339,33.0,156,15.0,9.0
2014-08-30 02:00:00,2014-08-30,2,108,5,8,0,238,23.0,103,15.0,1.0
2014-08-30 03:00:00,2014-08-30,3,120,5,8,0,178,23.0,76,5.0,0.0
2014-08-30 04:00:00,2014-08-30,4,83,5,8,0,131,26.0,52,23.0,5.0
2014-08-30 05:00:00,2014-08-30,5,103,5,8,0,111,37.0,82,43.0,1.0
2014-08-30 06:00:00,2014-08-30,6,129,5,8,0,135,37.0,92,29.0,6.0
2014-08-30 07:00:00,2014-08-30,7,179,5,8,0,159,46.0,92,29.0,2.0
2014-08-30 08:00:00,2014-08-30,8,237,5,8,0,201,79.0,124,25.0,3.0
2014-08-30 09:00:00,2014-08-30,9,309,5,8,0,224,105.0,164,31.0,8.0
2014-08-30 10:00:00,2014-08-30,10,382,5,8,0,269,92.0,155,25.0,8.0
2014-08-30 11:00:00,2014-08-30,11,355,5,8,0,286,113.0,166,41.0,5.0
2014-08-30 12:00:00,2014-08-30,12,387,5,8,0,311,115.0,184,54.0,12.0
2014-08-30 13:00:00,2014-08-30,13,389,5,8,0,361,137.0,193,48.0,14.0
2014-08-30 14:00:00,2014-08-30,14,377,5,8,0,434,117.0,193,57.0,9.0
2014-08-30 15:00:00,2014-08-30,15,493,5,8,0,500,125.0,197,56.0,20.0
2014-08-30 16:00:00,2014-08-30,16,536,5,8,0,487,136.0,213,61.0,10.0
2014-08-30 17:00:00,2014-08-30,17,535,5,8,0,472,139.0,203,58.0,7.0
2014-08-30 18:00:00,2014-08-30,18,560,5,8,0,502,133.0,215,54.0,10.0
2014-08-30 19:00:00,2014-08-30,19,507,5,8,0,454,135.0,242,56.0,16.0
2014-08-30 20:00:00,2014-08-30,20,474,5,8,0,430,153.0,233,75.0,14.0
2014-08-30 21:00:00,2014-08-30,21,485,5,8,0,486,185.0,248,75.0,13.0
2014-08-30 22:00:00,2014-08-30,22,463,5,8,0,555,207.0,291,55.0,13.0
2014-08-30 23:00:00,2014-08-30,23,381,5,8,0,479,172.0,255,35.0,7.0
2014-08-31 00:00:00,2014-08-31,0,251,6,8,0,386,82.0,202,25.0,2.0
2014-08-31 01:00:00,2014-08-31,1,173,6,8,0,306,30.0,132,16.0,9.0
2014-08-31 02:00:00,2014-08-31,2,132,6,8,0,244,37.0,128,16.0,1.0
2014-08-31 03:00:00,2014-08-31,3,112,6,8,0,149,26.0,86,8.0,2.0
2014-08-31 04:00:00,2014-08-31,4,63,6,8,0,71,21.0,59,9.0,3.0
2014-08-31 05:00:00,2014-08-31,5,54,6,8,0,66,26.0,60,27.0,5.0
2014-08-31 06:00:00,2014-08-31,6,80,6,8,0,63,24.0,61,19.0,4.0
2014-08-31 07:00:00,2014-08-31,7,141,6,8,0,98,47.0,74,15.0,3.0
2014-08-31 08:00:00,2014-08-31,8,210,6,8,0,139,44.0,113,10.0,3.0
2014-08-31 09:00:00,2014-08-31,9,304,6,8,0,177,80.0,168,30.0,8.0
2014-08-31 10:00:00,2014-08-31,10,309,6,8,0,237,107.0,149,34.0,14.0
2014-08-31 11:00:00,2014-08-31,11,385,6,8,0,306,123.0,153,38.0,4.0
2014-08-31 12:00:00,2014-08-31,12,379,6,8,0,340,130.0,171,56.0,13.0
2014-08-31 13:00:00,2014-08-31,13,416,6,8,0,359,141.0,188,41.0,17.0
2014-08-31 14:00:00,2014-08-31,14,416,6,8,0,425,143.0,242,66.0,19.0
2014-08-31 15:00:00,2014-08-31,15,561,6,8,0,615,175.0,209,89.0,17.0
2014-08-31 16:00:00,2014-08-31,16,653,6,8,0,614,193.0,221,82.0,15.0
2014-08-31 17:00:00,2014-08-31,17,597,6,8,0,491,213.0,241,46.0,13.0
2014-08-31 18:00:00,2014-08-31,18,556,6,8,0,458,133.0,222,67.0,13.0
2014-08-31 19:00:00,2014-08-31,19,459,6,8,0,415,140.0,222,95.0,21.0
2014-08-31 20:00:00,2014-08-31,20,379,6,8,0,390,146.0,258,69.0,18.0
2014-08-31 21:00:00,2014-08-31,21,427,6,8,0,484,174.0,248,73.0,24.0
2014-08-31 22:00:00,2014-08-31,22,381,6,8,0,503,180.0,199,66.0,23.0
2014-08-31 23:00:00,2014-08-31,23,275,6,8,0,395,71.0,187,84.0,16.0
2014-09-01 00:00:00,2014-09-01,0,180,0,9,0,282,52.0,143,33.0,9.0
2014-09-01 01:00:00,2014-09-01,1,130,0,9,0,222,29.0,92,16.0,1.0
2014-09-01 02:00:00,2014-09-01,2,111,0,9,0,147,29.0,67,9.0,0.0
2014-09-01 03:00:00,2014-09-01,3,111,0,9,0,110,40.0,63,8.0,1.0
2014-09-01 04:00:00,2014-09-01,4,89,0,9,0,84,12.0,51,22.0,3.0
2014-09-01 05:00:00,2014-09-01,5,87,0,9,0,67,27.0,47,49.0,6.0
2014-09-01 06:00:00,2014-09-01,6,103,0,9,0,81,39.0,51,50.0,6.0
2014-09-01 07:00:00,2014-09-01,7,152,0,9,0,100,54.0,91,22.0,8.0
2014-09-01 08:00:00,2014-09-01,8,194,0,9,0,172,61.0,106,17.0,10.0
2014-09-01 09:00:00,2014-09-01,9,265,0,9,0,216,112.0,123,32.0,17.0
2014-09-01 10:00:00,2014-09-01,10,302,0,9,0,245,109.0,155,50.0,13.0
2014-09-01 11:00:00,2014-09-01,11,360,0,9,0,279,121.0,166,45.0,17.0
2014-09-01 12:00:00,2014-09-01,12,374,0,9,0,322,115.0,135,60.0,15.0
2014-09-01 13:00:00,2014-09-01,13,365,0,9,0,338,144.0,157,102.0,19.0
2014-09-01 14:00:00,2014-09-01,14,405,0,9,0,334,158.0,158,138.0,29.0
2014-09-01 15:00:00,2014-09-01,15,468,0,9,0,382,160.0,175,114.0,46.0
2014-09-01 16:00:00,2014-09-01,16,530,0,9,0,409,177.0,180,141.0,36.0
2014-09-01 17:00:00,2014-09-01,17,481,0,9,0,371,177.0,174,107.0,31.0
2014-09-01 18:00:00,2014-09-01,18,436,0,9,0,356,186.0,168,71.0,31.0
2014-09-01 19:00:00,2014-09-01,19,400,0,9,0,355,186.0,161,118.0,31.0
2014-09-01 20:00:00,2014-09-01,20,321,0,9,0,336,190.0,172,133.0,29.0
2014-09-01 21:00:00,2014-09-01,21,300,0,9,0,307,191.0,124,103.0,30.0
2014-09-01 22:00:00,2014-09-01,22,202,0,9,0,188,147.0,118,123.0,40.0
2014-09-01 23:00:00,2014-09-01,23,91,0,9,0,123,68.0,76,122.0,28.0
2014-09-02 00:00:00,2014-09-02,0,61,1,9,0,60,27.0,44,12.0,5.0
2014-09-02 01:00:00,2014-09-02,1,24,1,9,0,46,19.0,19,3.0,0.0
2014-09-02 02:00:00,2014-09-02,2,23,1,9,0,25,11.0,20,4.0,1.0
2014-09-02 03:00:00,2014-09-02,3,99,1,9,0,102,26.0,44,12.0,10.0
2014-09-02 04:00:00,2014-09-02,4,167,1,9,0,135,55.0,80,71.0,10.0
2014-09-02 05:00:00,2014-09-02,5,298,1,9,0,228,57.0,126,128.0,21.0
2014-09-02 06:00:00,2014-09-02,6,509,1,9,0,382,102.0,160,99.0,19.0
2014-09-02 07:00:00,2014-09-02,7,682,1,9,0,544,134.0,177,44.0,15.0
2014-09-02 08:00:00,2014-09-02,8,745,1,9,0,609,163.0,150,45.0,16.0
2014-09-02 09:00:00,2014-09-02,9,535,1,9,0,380,158.0,145,22.0,16.0
2014-09-02 10:00:00,2014-09-02,10,492,1,9,0,363,144.0,109,40.0,14.0
2014-09-02 11:00:00,2014-09-02,11,494,1,9,0,364,109.0,109,42.0,20.0
2014-09-02 12:00:00,2014-09-02,12,485,1,9,0,395,125.0,107,54.0,22.0
2014-09-02 13:00:00,2014-09-02,13,511,1,9,0,434,122.0,100,97.0,24.0
2014-09-02 14:00:00,2014-09-02,14,625,1,9,0,462,91.0,92,99.0,32.0
2014-09-02 15:00:00,2014-09-02,15,813,1,9,0,572,121.0,114,76.0,23.0
2014-09-02 16:00:00,2014-09-02,16,1023,1,9,0,652,119.0,118,102.0,32.0
2014-09-02 17:00:00,2014-09-02,17,1065,1,9,0,732,124.0,147,49.0,29.0
2014-09-02 18:00:00,2014-09-02,18,962,1,9,0,614,111.0,176,85.0,12.0
2014-09-02 19:00:00,2014-09-02,19,774,1,9,0,618,100.0,174,75.0,24.0
2014-09-02 20:00:00,2014-09-02,20,750,1,9,0,570,186.0,183,50.0,19.0
2014-09-02 21:00:00,2014-09-02,21,591,1,9,0,479,222.0,147,51.0,25.0
2014-09-02 22:00:00,2014-09-02,22,349,1,9,0,345,175.0,111,113.0,29.0
2014-09-02 23:00:00,2014-09-02,23,162,1,9,0,216,116.0,88,99.0,18.0
2014-09-03 00:00:00,2014-09-03,0,81,2,9,0,107,19.0,48,20.0,9.0
2014-09-03 01:00:00,2014-09-03,1,59,2,9,0,62,6.0,20,1.0,3.0
2014-09-03 02:00:00,2014-09-03,2,23,2,9,0,59,7.0,24,1.0,2.0
2014-09-03 03:00:00,2014-09-03,3,76,2,9,0,62,24.0,32,6.0,4.0
2014-09-03 04:00:00,2014-09-03,4,114,2,9,0,115,32.0,58,27.0,10.0
2014-09-03 05:00:00,2014-09-03,5,262,2,9,0,240,42.0,144,66.0,6.0
2014-09-03 06:00:00,2014-09-03,6,562,2,9,0,491,91.0,174,55.0,10.0
2014-09-03 07:00:00,2014-09-03,7,766,2,9,0,586,97.0,193,26.0,8.0
2014-09-03 08:00:00,2014-09-03,8,799,2,9,0,563,95.0,174,29.0,9.0
2014-09-03 09:00:00,2014-09-03,9,611,2,9,0,480,123.0,135,34.0,11.0
2014-09-03 10:00:00,2014-09-03,10,540,2,9,0,430,95.0,121,37.0,9.0
2014-09-03 11:00:00,2014-09-03,11,513,2,9,0,417,88.0,107,36.0,21.0
2014-09-03 12:00:00,2014-09-03,12,510,2,9,0,438,98.0,104,45.0,10.0
2014-09-03 13:00:00,2014-09-03,13,609,2,9,0,478,98.0,124,54.0,13.0
2014-09-03 14:00:00,2014-09-03,14,728,2,9,0,575,94.0,107,96.0,26.0
2014-09-03 15:00:00,2014-09-03,15,1023,2,9,0,696,115.0,114,62.0,25.0
2014-09-03 16:00:00,2014-09-03,16,1189,2,9,0,807,119.0,126,62.0,33.0
2014-09-03 17:00:00,2014-09-03,17,1257,2,9,0,882,106.0,153,46.0,14.0
2014-09-03 18:00:00,2014-09-03,18,1132,2,9,0,870,129.0,172,57.0,16.0
2014-09-03 19:00:00,2014-09-03,19,1005,2,9,0,798,124.0,188,56.0,18.0
2014-09-03 20:00:00,2014-09-03,20,930,2,9,0,847,163.0,189,57.0,22.0
2014-09-03 21:00:00,2014-09-03,21,658,2,9,0,779,191.0,200,72.0,17.0
2014-09-03 22:00:00,2014-09-03,22,547,2,9,0,609,181.0,159,51.0,27.0
2014-09-03 23:00:00,2014-09-03,23,284,2,9,0,354,134.0,99,44.0,9.0
2014-09-04 00:00:00,2014-09-04,0,166,3,9,0,154,98.0,50,18.0,6.0
2014-09-04 01:00:00,2014-09-04,1,96,3,9,0,110,18.0,33,5.0,4.0
2014-09-04 02:00:00,2014-09-04,2,69,3,9,0,78,6.0,25,2.0,0.0
2014-09-04 03:00:00,2014-09-04,3,77,3,9,0,83,16.0,59,10.0,2.0
2014-09-04 04:00:00,2014-09-04,4,116,3,9,0,131,29.0,80,18.0,10.0
2014-09-04 05:00:00,2014-09-04,5,277,3,9,0,246,48.0,127,52.0,10.0
2014-09-04 06:00:00,2014-09-04,6,633,3,9,0,405,95.0,170,62.0,3.0
2014-09-04 07:00:00,2014-09-04,7,839,3,9,0,565,109.0,187,38.0,15.0
2014-09-04 08:00:00,2014-09-04,8,862,3,9,0,644,105.0,166,22.0,2.0
2014-09-04 09:00:00,2014-09-04,9,696,3,9,0,484,97.0,146,24.0,8.0
2014-09-04 10:00:00,2014-09-04,10,641,3,9,0,463,97.0,130,35.0,18.0
2014-09-04 11:00:00,2014-09-04,11,640,3,9,0,502,90.0,127,30.0,10.0
2014-09-04 12:00:00,2014-09-04,12,630,3,9,0,545,76.0,112,49.0,10.0
2014-09-04 13:00:00,2014-09-04,13,699,3,9,0,582,79.0,124,50.0,18.0
2014-09-04 14:00:00,2014-09-04,14,900,3,9,0,664,98.0,112,82.0,18.0
2014-09-04 15:00:00,2014-09-04,15,1176,3,9,0,776,154.0,115,86.0,39.0
2014-09-04 16:00:00,2014-09-04,16,1221,3,9,0,899,143.0,159,58.0,13.0
2014-09-04 17:00:00,2014-09-04,17,1331,3,9,0,993,160.0,168,59.0,24.0
2014-09-04 18:00:00,2014-09-04,18,1613,3,9,0,974,208.0,172,98.0,22.0
2014-09-04 19:00:00,2014-09-04,19,1271,3,9,0,1096,155.0,197,66.0,23.0
2014-09-04 20:00:00,2014-09-04,20,1089,3,9,0,1042,185.0,181,98.0,22.0
2014-09-04 21:00:00,2014-09-04,21,872,3,9,0,1073,195.0,221,57.0,28.0
2014-09-04 22:00:00,2014-09-04,22,599,3,9,0,991,206.0,194,65.0,19.0
2014-09-04 23:00:00,2014-09-04,23,431,3,9,0,638,135.0,154,47.0,12.0
2014-09-05 00:00:00,2014-09-05,0,208,4,9,0,299,32.0,86,17.0,9.0
2014-09-05 01:00:00,2014-09-05,1,111,4,9,0,177,23.0,41,6.0,4.0
2014-09-05 02:00:00,2014-09-05,2,75,4,9,0,125,6.0,26,1.0,0.0
2014-09-05 03:00:00,2014-09-05,3,98,4,9,0,136,21.0,46,2.0,0.0
2014-09-05 04:00:00,2014-09-05,4,158,4,9,0,145,43.0,85,32.0,5.0
2014-09-05 05:00:00,2014-09-05,5,274,4,9,0,261,65.0,153,71.0,3.0
2014-09-05 06:00:00,2014-09-05,6,598,4,9,0,405,97.0,167,58.0,8.0
2014-09-05 07:00:00,2014-09-05,7,775,4,9,0,588,106.0,190,40.0,8.0
2014-09-05 08:00:00,2014-09-05,8,857,4,9,0,682,93.0,179,37.0,11.0
2014-09-05 09:00:00,2014-09-05,9,725,4,9,0,570,111.0,168,30.0,5.0
2014-09-05 10:00:00,2014-09-05,10,636,4,9,0,556,100.0,147,35.0,11.0
2014-09-05 11:00:00,2014-09-05,11,664,4,9,0,518,95.0,125,24.0,6.0
2014-09-05 12:00:00,2014-09-05,12,655,4,9,0,514,90.0,139,35.0,12.0
2014-09-05 13:00:00,2014-09-05,13,798,4,9,0,618,97.0,143,47.0,10.0
2014-09-05 14:00:00,2014-09-05,14,924,4,9,0,739,115.0,150,113.0,16.0
2014-09-05 15:00:00,2014-09-05,15,1056,4,9,0,868,123.0,161,78.0,37.0
2014-09-05 16:00:00,2014-09-05,16,1292,4,9,0,929,162.0,156,89.0,27.0
2014-09-05 17:00:00,2014-09-05,17,1460,4,9,0,1033,171.0,222,61.0,14.0
2014-09-05 18:00:00,2014-09-05,18,1530,4,9,0,1131,149.0,253,65.0,23.0
2014-09-05 19:00:00,2014-09-05,19,1363,4,9,0,1290,154.0,280,53.0,17.0
2014-09-05 20:00:00,2014-09-05,20,1023,4,9,0,1136,180.0,309,72.0,18.0
2014-09-05 21:00:00,2014-09-05,21,1046,4,9,0,1164,151.0,346,60.0,26.0
2014-09-05 22:00:00,2014-09-05,22,944,4,9,0,1271,130.0,320,82.0,16.0
2014-09-05 23:00:00,2014-09-05,23,648,4,9,0,1206,105.0,251,68.0,16.0
2014-09-06 00:00:00,2014-09-06,0,390,5,9,0,988,77.0,215,31.0,5.0
2014-09-06 01:00:00,2014-09-06,1,225,5,9,0,669,41.0,169,15.0,3.0
2014-09-06 02:00:00,2014-09-06,2,137,5,9,0,428,32.0,99,7.0,3.0
2014-09-06 03:00:00,2014-09-06,3,114,5,9,0,251,23.0,76,9.0,3.0
2014-09-06 04:00:00,2014-09-06,4,100,5,9,0,129,20.0,69,24.0,6.0
2014-09-06 05:00:00,2014-09-06,5,105,5,9,0,110,27.0,73,19.0,6.0
2014-09-06 06:00:00,2014-09-06,6,157,5,9,0,167,41.0,111,46.0,4.0
2014-09-06 07:00:00,2014-09-06,7,231,5,9,0,226,78.0,152,16.0,7.0
2014-09-06 08:00:00,2014-09-06,8,370,5,9,0,315,97.0,146,18.0,7.0
2014-09-06 09:00:00,2014-09-06,9,410,5,9,0,331,126.0,190,26.0,2.0
2014-09-06 10:00:00,2014-09-06,10,510,5,9,0,389,125.0,222,30.0,10.0
2014-09-06 11:00:00,2014-09-06,11,586,5,9,0,455,148.0,234,39.0,13.0
2014-09-06 12:00:00,2014-09-06,12,656,5,9,0,560,126.0,199,43.0,16.0
2014-09-06 13:00:00,2014-09-06,13,750,5,9,0,663,111.0,288,42.0,17.0
2014-09-06 14:00:00,2014-09-06,14,876,5,9,0,740,151.0,286,67.0,13.0
2014-09-06 15:00:00,2014-09-06,15,971,5,9,0,914,141.0,304,66.0,18.0
2014-09-06 16:00:00,2014-09-06,16,1013,5,9,0,1002,149.0,332,70.0,13.0
2014-09-06 17:00:00,2014-09-06,17,1102,5,9,0,1030,244.0,332,53.0,15.0
2014-09-06 18:00:00,2014-09-06,18,1188,5,9,0,1094,170.0,339,49.0,14.0
2014-09-06 19:00:00,2014-09-06,19,1061,5,9,0,1015,163.0,396,91.0,16.0
2014-09-06 20:00:00,2014-09-06,20,895,5,9,0,916,154.0,383,57.0,17.0
2014-09-06 21:00:00,2014-09-06,21,954,5,9,0,1185,140.0,352,61.0,21.0
2014-09-06 22:00:00,2014-09-06,22,946,5,9,0,1628,126.0,258,60.0,16.0
2014-09-06 23:00:00,2014-09-06,23,742,5,9,0,1456,107.0,303,36.0,5.0
2014-09-07 00:00:00,2014-09-07,0,441,6,9,0,990,86.0,291,17.0,5.0
2014-09-07 01:00:00,2014-09-07,1,272,6,9,0,679,56.0,212,14.0,4.0
2014-09-07 02:00:00,2014-09-07,2,214,6,9,0,430,41.0,121,13.0,4.0
2014-09-07 03:00:00,2014-09-07,3,153,6,9,0,304,28.0,71,9.0,1.0
2014-09-07 04:00:00,2014-09-07,4,103,6,9,0,136,21.0,57,15.0,2.0
2014-09-07 05:00:00,2014-09-07,5,118,6,9,0,117,34.0,62,22.0,5.0
2014-09-07 06:00:00,2014-09-07,6,120,6,9,0,106,46.0,87,24.0,4.0
2014-09-07 07:00:00,2014-09-07,7,207,6,9,0,178,46.0,116,16.0,1.0
2014-09-07 08:00:00,2014-09-07,8,315,6,9,0,253,77.0,141,25.0,2.0
2014-09-07 09:00:00,2014-09-07,9,409,6,9,0,298,107.0,171,30.0,9.0
2014-09-07 10:00:00,2014-09-07,10,457,6,9,0,392,122.0,205,37.0,14.0
2014-09-07 11:00:00,2014-09-07,11,518,6,9,0,464,128.0,213,50.0,24.0
2014-09-07 12:00:00,2014-09-07,12,568,6,9,0,513,138.0,191,65.0,10.0
2014-09-07 13:00:00,2014-09-07,13,611,6,9,0,548,140.0,233,76.0,31.0
2014-09-07 14:00:00,2014-09-07,14,590,6,9,0,647,168.0,254,133.0,19.0
2014-09-07 15:00:00,2014-09-07,15,716,6,9,0,696,201.0,243,93.0,39.0
2014-09-07 16:00:00,2014-09-07,16,818,6,9,0,735,188.0,252,126.0,28.0
2014-09-07 17:00:00,2014-09-07,17,721,6,9,0,730,224.0,268,70.0,23.0
2014-09-07 18:00:00,2014-09-07,18,651,6,9,0,719,159.0,234,112.0,34.0
2014-09-07 19:00:00,2014-09-07,19,549,6,9,0,589,180.0,242,122.0,26.0
2014-09-07 20:00:00,2014-09-07,20,525,6,9,0,535,206.0,217,104.0,29.0
2014-09-07 21:00:00,2014-09-07,21,450,6,9,0,505,150.0,186,136.0,17.0
2014-09-07 22:00:00,2014-09-07,22,320,6,9,0,380,137.0,167,129.0,29.0
2014-09-07 23:00:00,2014-09-07,23,151,6,9,0,246,41.0,100,74.0,17.0
2014-09-08 00:00:00,2014-09-08,0,90,0,9,0,151,19.0,53,5.0,5.0
2014-09-08 01:00:00,2014-09-08,1,58,0,9,0,86,7.0,33,12.0,5.0
2014-09-08 02:00:00,2014-09-08,2,46,0,9,0,71,7.0,30,2.0,1.0
2014-09-08 03:00:00,2014-09-08,3,143,0,9,0,133,30.0,46,14.0,3.0
2014-09-08 04:00:00,2014-09-08,4,186,0,9,0,174,49.0,66,25.0,15.0
2014-09-08 05:00:00,2014-09-08,5,280,0,9,0,295,87.0,163,68.0,17.0
2014-09-08 06:00:00,2014-09-08,6,478,0,9,0,388,98.0,163,78.0,17.0
2014-09-08 07:00:00,2014-09-08,7,834,0,9,0,523,111.0,152,38.0,15.0
2014-09-08 08:00:00,2014-09-08,8,793,0,9,0,565,144.0,179,25.0,19.0
2014-09-08 09:00:00,2014-09-08,9,564,0,9,0,414,135.0,135,28.0,12.0
2014-09-08 10:00:00,2014-09-08,10,541,0,9,0,399,111.0,113,30.0,10.0
2014-09-08 11:00:00,2014-09-08,11,558,0,9,0,382,95.0,113,40.0,23.0
2014-09-08 12:00:00,2014-09-08,12,509,0,9,0,429,80.0,127,33.0,12.0
2014-09-08 13:00:00,2014-09-08,13,604,0,9,0,491,76.0,102,56.0,16.0
2014-09-08 14:00:00,2014-09-08,14,679,0,9,0,521,102.0,119,136.0,20.0
2014-09-08 15:00:00,2014-09-08,15,952,0,9,0,654,96.0,117,56.0,20.0
2014-09-08 16:00:00,2014-09-08,16,1021,0,9,0,721,108.0,119,91.0,32.0
2014-09-08 17:00:00,2014-09-08,17,1099,0,9,0,782,108.0,157,88.0,20.0
2014-09-08 18:00:00,2014-09-08,18,1050,0,9,0,722,206.0,163,63.0,17.0
2014-09-08 19:00:00,2014-09-08,19,933,0,9,0,651,145.0,152,80.0,10.0
2014-09-08 20:00:00,2014-09-08,20,795,0,9,0,677,122.0,143,64.0,22.0
2014-09-08 21:00:00,2014-09-08,21,578,0,9,0,576,113.0,150,57.0,13.0
2014-09-08 22:00:00,2014-09-08,22,423,0,9,0,419,68.0,120,71.0,16.0
2014-09-08 23:00:00,2014-09-08,23,200,0,9,0,255,28.0,68,34.0,5.0
2014-09-09 00:00:00,2014-09-09,0,108,1,9,0,156,16.0,30,1.0,1.0
2014-09-09 01:00:00,2014-09-09,1,63,1,9,0,86,8.0,31,4.0,2.0
2014-09-09 02:00:00,2014-09-09,2,38,1,9,0,73,14.0,20,0.0,1.0
2014-09-09 03:00:00,2014-09-09,3,81,1,9,0,90,31.0,37,2.0,1.0
2014-09-09 04:00:00,2014-09-09,4,116,1,9,0,141,28.0,71,42.0,9.0
2014-09-09 05:00:00,2014-09-09,5,301,1,9,0,274,64.0,156,24.0,7.0
2014-09-09 06:00:00,2014-09-09,6,601,1,9,0,470,98.0,198,54.0,22.0
2014-09-09 07:00:00,2014-09-09,7,894,1,9,0,584,101.0,157,26.0,16.0
2014-09-09 08:00:00,2014-09-09,8,875,1,9,0,589,119.0,166,19.0,17.0
2014-09-09 09:00:00,2014-09-09,9,616,1,9,0,419,95.0,166,22.0,12.0
2014-09-09 10:00:00,2014-09-09,10,588,1,9,0,460,89.0,123,17.0,16.0
2014-09-09 11:00:00,2014-09-09,11,576,1,9,0,477,79.0,121,25.0,16.0
2014-09-09 12:00:00,2014-09-09,12,621,1,9,0,456,81.0,113,33.0,15.0
2014-09-09 13:00:00,2014-09-09,13,773,1,9,0,600,94.0,123,31.0,18.0
2014-09-09 14:00:00,2014-09-09,14,923,1,9,0,822,81.0,113,67.0,22.0
2014-09-09 15:00:00,2014-09-09,15,1175,1,9,0,756,94.0,115,60.0,34.0
2014-09-09 16:00:00,2014-09-09,16,1178,1,9,0,755,88.0,149,36.0,31.0
2014-09-09 17:00:00,2014-09-09,17,1392,1,9,0,915,97.0,155,46.0,11.0
2014-09-09 18:00:00,2014-09-09,18,1312,1,9,0,966,126.0,208,55.0,15.0
2014-09-09 19:00:00,2014-09-09,19,1102,1,9,0,888,104.0,209,55.0,21.0
2014-09-09 20:00:00,2014-09-09,20,937,1,9,0,847,121.0,190,68.0,18.0
2014-09-09 21:00:00,2014-09-09,21,766,1,9,0,742,104.0,218,58.0,20.0
2014-09-09 22:00:00,2014-09-09,22,518,1,9,0,575,71.0,210,39.0,14.0
2014-09-09 23:00:00,2014-09-09,23,286,1,9,0,338,38.0,168,23.0,7.0
2014-09-10 00:00:00,2014-09-10,0,146,2,9,0,184,19.0,71,7.0,2.0
2014-09-10 01:00:00,2014-09-10,1,102,2,9,0,125,13.0,63,6.0,1.0
2014-09-10 02:00:00,2014-09-10,2,45,2,9,0,86,10.0,36,3.0,0.0
2014-09-10 03:00:00,2014-09-10,3,66,2,9,0,103,17.0,44,7.0,1.0
2014-09-10 04:00:00,2014-09-10,4,140,2,9,0,141,29.0,68,13.0,5.0
